Round: 1Round: 0
30	0.970951
36	-0
Round: 4
3	1.92193
0	-0
1	0.970951
11	-0
12	0.970951
15	0.970951
26	-0
27	0.970951
32	0.721928
40	-0
Round: 6Round: 5
0	1.45915
3	-0
10	-0
17	1
18	-0
19	0.650022
21	-0
31	-0
33	-0
37	-0
49	-0
50	-0
51	-0
52	0.650022
Round: 5
1	1.79248
34	1.25163
35	-0
38	-0
39	-0
41	-0
42	-0
43	0.918296
44	-0
45	-0
46	-0
47	-0
48	-0
53	-0
Round: 5
2	2.58496
2	0.650022
4	-0
5	-0
6	0.918296
7	0.650022
8	0.650022
9	0.918296
13	0.650022
14	0.918296
16	0.650022
20	-0
22	0.650022
23	-0
24	-0
25	0.650022
28	0.650022
29	-0
30	1
36	-0
Round: 5
3	1.79248
0	-0
1	1
11	-0
12	0.918296
15	1
26	-0
27	0.918296
32	0.650022
40	-0
Round: 7Round: 6
0	1.37878
3	-0
10	-0
17	0.985228
18	-0
19	0.591673
21	-0
31	-0
33	-0
37	-0
49	-0
50	-0
51	-0
52	0.591673
Round: 6
1	2.12809
34	1.37878
35	-0
38	-0
39	0.591673
41	-0
42	-0
43	0.863121
44	-0
45	-0
46	-0
47	0.591673
48	-0
53	-0
Round: 6
2	2.52164
2	0.591673
4	-0
5	-0
6	0.863121
7	0.863121
8	0.591673
9	0.985228
13	0.591673
14	0.863121
16	0.863121
20	-0
22	0.591673
23	-0
24	-0
25	0.591673
28	0.591673
29	-0
30	0.985228
36	-0
Round: 6
3	1.6645
0	-0
1	0.985228
11	-0
12	0.863121
15	0.985228
26	-0
27	0.863121
32	0.591673
40	-0
Round: 8Round: 7
0	1.75
3	-0
10	0.543564
17	0.954434
18	-0
19	0.543564
21	-0
31	-0
33	-0
37	-0
49	-0
50	-0
51	-0
52	0.543564
Round: 7
1	2.40564
34	1.29879
35	-0
38	-0
39	0.811278
41	-0
42	-0
43	0.811278
44	-0
45	0.543564
46	0.543564
47	0.811278
48	-0
53	-0
Round: 7
2	2.75
2	0.543564
4	-0
5	-0
6	0.811278
7	0.954434
8	0.811278
9	0.954434
13	0.543564
14	0.811278
16	0.954434
20	-0
22	0.543564
23	-0
24	-0
25	0.543564
28	0.543564
29	-0
30	0.954434
36	-0
Round: 7
3	1.54879
0	-0
1	0.954434
11	-0
12	0.811278
15	0.954434
26	-0
27	0.811278
32	0.543564
40	-0
Round: 9Round: 8
0	2.05881
3	-0
10	0.764205
17	0.918296
18	-0
19	0.503258
21	-0
31	0.503258
33	-0
37	-0
49	-0
50	-0
51	-0
52	0.986427
Round: 8
1	2.6416
34	1.22439
35	-0
38	-0
39	0.918296
41	-0
42	-0
43	0.764205
44	-0
45	0.764205
46	0.503258
47	0.918296
48	-0
53	-0
Round: 8
2	2.9477
2	0.503258
4	-0
5	-0
6	0.764205
7	0.991076
8	0.918296
9	0.991076
13	0.503258
14	0.764205
16	0.991076
20	-0
22	0.503258
23	-0
24	-0
25	0.503258
28	0.986427
29	-0
30	0.918296
36	-0
Round: 8
3	1.87996
0	0.503258
1	0.991076
11	0.503258
12	0.764205
15	0.918296
26	-0
27	0.764205
32	0.503258
40	-0
Round: 10Round: 9
0	2.12193
3	-0
10	0.881291
17	0.881291
18	-0
19	0.468996
21	-0
31	0.468996
33	-0
37	-0
49	-0
50	-0
51	-0
52	0.921928
Round: 9
1	2.84644
34	1.15678
35	-0
38	-0
39	0.970951
41	-0
42	-0
43	0.721928
44	-0
45	0.721928
46	0.721928
47	0.970951
48	-0
53	-0
Round: 9
2	3.12193
2	0.468996
4	-0
5	-0
6	0.721928
7	1
8	0.881291
9	1
13	0.721928
14	0.721928
16	1
20	-0
22	0.721928
23	-0
24	-0
25	0.721928
28	1.15678
29	-0
30	0.881291
36	-0
Round: 9
3	1.96096
0	0.721928
1	1
11	0.721928
12	0.721928
15	0.881291
26	-0
27	0.721928
32	0.468996
40	-0
Round: 11Round: 10
0	2.1867
3	-0
10	0.94566
17	0.845351
18	-0
19	0.439497
21	-0
31	0.684038
33	-0
37	-0
49	-0
50	-0
51	-0
52	1.0958
Round: 10
1	2.84535
34	1.0958
35	-0
38	-0
39	0.99403
41	-0
42	-0
43	0.684038
44	-0
45	0.684038
46	0.845351
47	0.99403
48	-0
53	-0
Round: 10
2	3.27761
2	0.439497
4	-0
5	-0
6	0.684038
7	0.99403
8	0.94566
9	0.99403
13	0.845351
14	0.684038
16	0.99403
20	-0
22	0.684038
23	0.439497
24	-0
25	0.845351
28	1.24067
29	-0
30	0.845351
36	-0
Round: 10
3	2.22219
0	0.684038
1	0.99403
11	0.845351
12	0.684038
15	0.845351
26	-0
27	0.684038
32	0.439497
40	-0
Round: 12Round: 11
0	2.4183
3	-0
10	0.979869
17	0.811278
18	-0
19	0.816689
21	-0
31	0.811278
33	-0
37	-0
49	-0
50	-0
51	-0
52	1.18872
Round: 11
1	3.02206
34	1.04085
35	-0
38	-0
39	0.979869
41	-0
42	-0
43	0.650022
44	-0
45	0.650022
46	0.918296
47	1
48	-0
53	-0
Round: 11
2	3.4183
2	0.413817
4	-0
5	-0
6	0.650022
7	0.979869
8	0.979869
9	0.979869
13	0.918296
14	0.650022
16	0.979869
20	-0
22	0.650022
23	0.413817
24	-0
25	0.918296
28	1.28067
29	-0
30	0.811278
36	-0
Round: 11
3	2.28416
0	0.650022
1	0.979869
11	0.918296
12	0.650022
15	0.811278
26	-0
27	0.650022
32	0.413817
40	-0
Round: 13Round: 12
0	2.62352
3	-0
10	0.995727
17	1.14012
18	-0
19	0.991264
21	-0
31	0.890492
33	-0
37	-0
49	-0
50	-0
51	-0
52	1.2389
Round: 12
1	3.18083
34	0.991264
35	-0
38	-0
39	0.961237
41	-0
42	-0
43	0.619382
44	-0
45	0.619382
46	0.890492
47	0.995727
48	-0
53	-0
Round: 12
2	3.39275
2	0.391244
4	-0
5	-0
6	0.619382
7	0.961237
8	0.995727
9	0.961237
13	0.961237
14	0.619382
16	0.961237
20	-0
22	0.619382
23	0.391244
24	-0
25	0.961237
28	1.29574
29	-0
30	0.77935
36	-0
Round: 12
3	2.28778
0	0.619382
1	0.961237
11	0.961237
12	0.619382
15	0.77935
26	-0
27	0.619382
32	0.391244
40	-0
Round: 14Round: 13
0	2.80735
3	0.371232
10	1
17	1.09491
18	-0
19	1.09491
21	-0
31	0.940286
33	-0
37	-0
49	-0
50	-0
51	-0
52	1.26381
Round: 13
1	3.32486
34	0.946373
35	-0
38	-0
39	1.26381
41	-0
42	-0
43	0.749595
44	-0
45	0.591673
46	0.940286
47	0.985228
48	-0
53	0.371232
Round: 13
2	3.52164
2	0.371232
4	-0
5	-0
6	0.591673
7	0.940286
8	1
9	0.985228
13	0.985228
14	0.591673
16	0.985228
20	-0
22	0.591673
23	0.73453
24	-0
25	0.985228
28	1.29584
29	-0
30	0.749595
36	0.371232
Round: 13
3	2.29883
0	0.749595
1	0.940286
11	0.985228
12	0.591673
15	0.749595
26	-0
27	0.591673
32	0.371232
40	-0
Round: 15Round: 14
0	2.97356
3	0.353359
10	0.996792
17	1.24195
18	-0
19	1.15894
21	-0
31	0.970951
33	-0
37	-0
49	-0
50	-0
51	-0
52	1.23096
Round: 14
1	3.45656
34	0.905587
35	-0
38	-0
39	1.39958
41	-0
42	-0
43	0.721928
44	-0
45	0.721928
46	0.970951
47	0.970951
48	0.353359
53	0.353359
Round: 14
2	3.64022
2	0.353359
4	-0
5	-0
6	0.56651
7	0.918296
8	0.996792
9	0.996792
13	0.996792
14	0.56651
16	0.970951
20	-0
22	0.56651
23	0.905587
24	-0
25	0.996792
28	1.28669
29	-0
30	1.05298
36	0.56651
Round: 14
3	2.28259
0	0.836641
1	0.918296
11	0.996792
12	0.56651
15	0.721928
26	-0
27	0.56651
32	0.353359
40	-0
Round: 16Round: 15
0	3.125
3	0.543564
10	0.988699
17	1.19946
18	-0
19	1.19819
21	-0
31	0.988699
33	-0
37	-0
49	-0
50	-0
51	-0
52	1.19819
Round: 15
1	3.57782
34	0.868393
35	-0
38	0.33729
39	1.47722
41	-0
42	-0
43	0.696212
44	-0
45	0.696212
46	0.988699
47	0.954434
48	0.543564
53	0.33729
Round: 15
2	3.75
2	0.33729
4	0.33729
5	-0
6	0.543564
7	0.896038
8	0.988699
9	1
13	1
14	0.543564
16	0.954434
20	-0
22	0.543564
23	0.868393
24	-0
25	1
28	1.27178
29	-0
30	1.0141
36	0.543564
Round: 15
3	2.25161
0	0.896038
1	0.896038
11	1
12	0.543564
15	0.696212
26	-0
27	0.543564
32	0.33729
40	-0
Round: 17Round: 16
0	3.26393
3	0.672295
10	1.2533
17	1.15955
18	-0
19	1.22105
21	-0
31	0.997503
33	-0
37	-0
49	-0
50	-0
51	-0
52	1.16609
Round: 16
1	3.69012
34	0.834347
35	0.322757
38	0.322757
39	1.52219
41	-0
42	-0
43	0.672295
44	-0
45	0.672295
46	0.997503
47	0.936667
48	0.672295
53	0.522559
Round: 16
2	3.85217
2	0.322757
4	0.522559
5	-0
6	0.522559
7	0.873981
8	0.997503
9	0.997503
13	0.997503
14	0.522559
16	0.936667
20	-0
22	0.522559
23	0.834347
24	-0
25	0.997503
28	1.26393
29	0.322757
30	0.978016
36	0.522559
Round: 16
3	2.2125
0	0.936667
1	0.873981
11	0.997503
12	0.522559
15	0.672295
26	-0
27	0.522559
32	0.322757
40	-0
Round: 18Round: 17
0	3.39215
3	0.764205
10	1.3821
17	1.25163
18	-0
19	1.23266
21	-0
31	1
33	-0
37	-0
49	0.309543
50	-0
51	-0
52	1.13497
Round: 17
1	3.79465
34	0.944489
35	0.503258
38	0.309543
39	1.49554
41	-0
42	-0
43	0.650022
44	-0
45	0.650022
46	0.991076
47	0.918296
48	0.650022
53	0.503258
Round: 17
2	3.83659
2	0.309543
4	0.650022
5	-0
6	0.503258
7	0.852405
8	0.991076
9	0.991076
13	0.991076
14	0.503258
16	0.918296
20	-0
22	0.503258
23	0.803072
24	-0
25	0.991076
28	1.25163
29	0.309543
30	0.944489
36	0.503258
Round: 17
3	2.16904
0	0.964079
1	0.852405
11	0.991076
12	0.503258
15	0.650022
26	-0
27	0.503258
32	0.309543
40	-0
Round: 19Round: 18
0	3.51109
3	0.742488
10	1.46184
17	1.31243
18	-0
19	1.23639
21	-0
31	0.998001
33	-0
37	-0
49	0.485461
50	-0
51	-0
52	1.10501
Round: 18
1	3.89241
34	1.02146
35	0.485461
38	0.297472
39	1.52432
41	-0
42	0.297472
43	0.629249
44	0.297472
45	0.629249
46	0.998001
47	0.899744
48	0.742488
53	0.485461
Round: 18
2	3.93214
2	0.297472
4	0.742488
5	0.297472
6	0.485461
7	0.831474
8	0.998001
9	0.998001
13	0.981941
14	0.485461
16	0.949452
20	-0
22	0.485461
23	0.774243
24	-0
25	0.981941
28	1.23639
29	0.297472
30	0.913283
36	0.485461
Round: 18
3	2.35235
0	0.981941
1	0.831474
11	0.981941
12	0.485461
15	0.629249
26	-0
27	0.629249
32	0.297472
40	-0
Round: 20Round: 19
0	3.62193
3	0.811278
10	1.51289
17	1.2789
18	-0
19	1.46096
21	0.286397
31	0.992774
33	0.286397
37	-0
49	0.60984
50	-0
51	-0
52	1.0763
Round: 19
1	3.98418
34	1.0763
35	0.468996
38	0.468996
39	1.53949
41	-0
42	0.468996
43	0.60984
44	0.468996
45	0.60984
46	1
47	1.14115
48	0.811278
53	0.468996
Round: 19
2	4.02193
2	0.286397
4	0.811278
5	0.468996
6	0.468996
7	0.811278
8	0.992774
9	0.992774
13	0.970951
14	0.468996
16	0.970951
20	-0
22	0.468996
23	0.747585
24	-0
25	0.970951
28	1.21924
29	0.468996
30	0.884184
36	0.468996
Round: 19
3	2.42113
0	0.992774
1	0.811278
11	0.970951
12	0.468996
15	0.60984
26	-0
27	0.721928
32	0.286397
40	-0
Round: 21Round: 20
0	3.72565
3	0.863121
10	1.54515
17	1.24671
18	-0
19	1.57235
21	0.276195
31	0.985228
33	0.276195
37	-0
49	0.702467
50	-0
51	-0
52	1.04884
Round: 20
1	4.07066
34	1.11552
35	0.591673
38	0.453716
39	1.54515
41	-0
42	0.591673
43	0.591673
44	0.453716
45	0.591673
46	0.998364
47	1.26777
48	0.791858
53	0.453716
Round: 20
2	4.1066
2	0.276195
4	0.863121
5	0.591673
6	0.453716
7	0.791858
8	0.985228
9	0.985228
13	0.958712
14	0.722858
16	0.985228
20	-0
22	0.453716
23	0.892943
24	-0
25	0.958712
28	1.20091
29	0.453716
30	1.02304
36	0.453716
Round: 20
3	2.37496
0	0.998364
1	0.791858
11	0.958712
12	0.453716
15	0.591673
26	-0
27	0.702467
32	0.276195
40	-0
Round: 22Round: 21
0	3.82307
3	0.902393
10	1.5285
17	1.21587
18	-0
19	1.56177
21	0.266765
31	0.976021
33	0.439497
37	-0
49	0.773227
50	-0
51	0.266765
52	1.02263
Round: 21
1	4.15239
34	1.14332
35	0.684038
38	0.439497
39	1.54402
41	-0
42	0.684038
43	0.574636
44	0.439497
45	0.831544
46	0.99403
47	1.35169
48	0.773227
53	0.439497
Round: 21
2	4.1867
2	0.266765
4	0.902393
5	0.684038
6	0.439497
7	0.773227
8	0.976021
9	0.976021
13	0.94566
14	0.699858
16	0.976021
20	0.266765
22	0.439497
23	0.993897
24	-0
25	0.94566
28	1.1819
29	0.439497
30	1.11808
36	0.439497
Round: 21
3	2.32789
0	1
1	0.773227
11	0.94566
12	0.439497
15	0.574636
26	-0
27	0.684038
32	0.266765
40	-0
Round: 23Round: 22
0	3.91487
3	0.932112
10	1.55049
17	1.18639
18	-0
19	1.54797
21	0.258019
31	0.965636
33	0.558629
37	-0
49	0.828056
50	-0
51	0.258019
52	0.997627
Round: 22
1	4.22987
34	1.16256
35	0.755375
38	0.426229
39	1.53798
41	0.258019
42	0.755375
43	0.558629
44	0.426229
45	0.80767
46	0.998636
47	1.40984
48	0.755375
53	0.426229
Round: 22
2	4.26269
2	0.426229
4	0.932112
5	0.755375
6	0.426229
7	0.755375
8	0.965636
9	0.965636
13	0.932112
14	0.678407
16	0.987693
20	0.258019
22	0.426229
23	0.966452
24	-0
25	0.932112
28	1.16256
29	0.558629
30	1.18639
36	0.426229
Round: 22
3	2.28079
0	0.998636
1	0.755375
11	0.932112
12	0.426229
15	0.558629
26	-0
27	0.666578
32	0.258019
40	-0
Round: 24Round: 23
0	4.00163
3	0.954434
10	1.5632
17	1.15822
18	0.249882
19	1.53192
21	0.413817
31	0.954434
33	0.650022
37	-0
49	0.870864
50	-0
51	0.249882
52	0.973784
Round: 23
1	4.30351
34	1.17528
35	0.811278
38	0.413817
39	1.52837
41	0.413817
42	0.811278
43	0.543564
44	0.543564
45	0.940566
46	1
47	1.45058
48	0.811278
53	0.413817
Round: 23
2	4.33496
2	0.413817
4	0.954434
5	0.811278
6	0.413817
7	0.738285
8	0.954434
9	0.954434
13	0.918296
14	0.658351
16	0.979869
20	0.413817
22	0.413817
23	1.04085
24	-0
25	0.918296
28	1.14316
29	0.650022
30	1.23644
36	0.413817
Round: 23
3	2.43564
0	1.20691
1	0.738285
11	0.918296
12	0.413817
15	0.543564
26	-0
27	0.650022
32	0.249882
40	-0
Round: 25Round: 24
0	4.08386
3	0.970951
10	1.56903
17	1.13131
18	0.402179
19	1.5143
21	0.529361
31	0.942683
33	0.721928
37	0.242292
49	0.904381
50	-0
51	0.402179
52	0.951046
Round: 24
1	4.37366
34	1.15855
35	0.855451
38	0.529361
39	1.51615
41	0.529361
42	0.855451
43	0.764114
44	0.63431
45	1.03504
46	0.998846
47	1.47885
48	0.855451
53	0.402179
Round: 24
2	4.40386
2	0.402179
4	0.970951
5	0.855451
6	0.402179
7	0.721928
8	0.942683
9	0.942683
13	0.904381
14	0.639556
16	0.970951
20	0.529361
22	0.529361
23	1.09712
24	-0
25	0.904381
28	1.12386
29	0.721928
30	1.27327
36	0.402179
Round: 24
3	2.5005
0	1.32092
1	0.721928
11	0.904381
12	0.402179
15	0.529361
26	-0
27	0.63431
32	0.242292
40	-0
Round: 26Round: 25
0	4.16198
3	0.982859
10	1.56967
17	1.10561
18	0.515947
19	1.49563
21	0.515947
31	0.930586
33	0.77935
37	0.391244
49	0.930586
50	-0
51	0.391244
52	0.999655
Round: 25
1	4.44064
34	1.14162
35	0.890492
38	0.619382
39	1.50204
41	0.619382
42	0.890492
43	0.892995
44	0.619382
45	1.01012
46	1
47	1.45727
48	0.890492
53	0.391244
Round: 25
2	4.46967
2	0.391244
4	0.982859
5	0.890492
6	0.391244
7	0.706274
8	0.930586
9	0.961237
13	0.890492
14	0.621904
16	0.961237
20	0.619382
22	0.619382
23	1.14012
24	-0
25	0.890492
28	1.10479
29	0.77935
30	1.30019
36	0.391244
Round: 25
3	2.53357
0	1.39936
1	0.706274
11	0.890492
12	0.391244
15	0.515947
26	-0
27	0.619382
32	0.235193
40	-0
Round: 27Round: 26
0	4.23637
3	0.991076
10	1.56637
17	1.08106
18	0.605187
19	1.47629
21	0.605187
31	0.918296
33	0.825627
37	0.380947
49	0.918296
50	-0
51	0.380947
52	1.03777
Round: 26
1	4.50471
34	1.12466
35	0.918296
38	0.605187
39	1.50124
41	0.69129
42	0.918296
43	0.871096
44	0.605187
45	0.986427
46	0.99901
47	1.43552
48	0.918296
53	0.380947
Round: 26
2	4.53267
2	0.503258
4	0.991076
5	0.918296
6	0.503258
7	0.69129
8	0.918296
9	0.950956
13	0.876716
14	0.605291
16	0.950956
20	0.69129
22	0.69129
23	1.11709
24	-0
25	0.876716
28	1.08605
29	0.825627
30	1.31952
36	0.380947
Round: 26
3	2.54808
0	1.45588
1	0.69129
11	0.876716
12	0.380947
15	0.503258
26	-0
27	0.605187
32	0.228538
40	-0
Round: 28Round: 27
0	4.23593
3	0.996317
10	1.56005
17	1.05759
18	0.676942
19	1.45655
21	0.676942
31	0.905928
33	0.863121
37	0.371232
49	0.905928
50	-0
51	0.371232
52	1.06769
Round: 27
1	4.56611
34	1.10778
35	0.940286
38	0.591673
39	1.48826
41	0.749595
42	0.940286
43	0.963881
44	0.591673
45	0.963881
46	0.996317
47	1.4138
48	0.940286
53	0.371232
Round: 27
2	4.59307
2	0.591673
4	0.996317
5	0.940286
6	0.591673
7	0.676942
8	0.905928
9	0.940286
13	0.863121
14	0.589626
16	0.940286
20	0.749595
22	0.749595
23	1.09491
24	-0
25	0.863121
28	1.26955
29	0.863121
30	1.33292
36	0.371232
Round: 27
3	2.55045
0	1.49725
1	0.676942
11	0.863121
12	0.371232
15	0.491237
26	-0
27	0.591673
32	0.222285
40	-0
Round: 29Round: 28
0	4.30626
3	0.999142
10	1.55142
17	1.03514
18	0.735509
19	1.45601
21	0.735509
31	0.893571
33	0.893571
37	0.362051
49	0.893571
50	-0
51	0.362051
52	1.09109
Round: 28
1	4.62505
34	1.09109
35	0.957553
38	0.578795
39	1.47412
41	0.797327
42	0.957553
43	1.03514
44	0.663197
45	1.03514
46	0.992267
47	1.43863
48	0.957553
53	0.362051
Round: 28
2	4.58212
2	0.663197
4	0.999142
5	0.957553
6	0.663197
7	0.663197
8	0.893571
9	0.929364
13	0.849751
14	0.574828
16	0.929364
20	0.797327
22	0.797327
23	1.07355
24	-0
25	0.849751
28	1.3732
29	0.893571
30	1.34163
36	0.362051
Round: 28
3	2.54441
0	1.52753
1	0.663197
11	0.849751
12	0.362051
15	0.479832
26	-0
27	0.578795
32	0.216397
40	-0
Round: 30Round: 29
0	4.37356
3	1
10	1.54101
17	1.01366
18	0.783777
19	1.45279
21	0.783777
31	0.881291
33	0.918296
37	0.468996
49	0.918296
50	0.210842
51	0.353359
52	1.10923
Round: 29
1	4.68173
34	1.07463
35	0.970951
38	0.56651
39	1.45915
41	0.836641
42	0.970951
43	1.09116
44	0.721928
45	1.09116
46	0.987138
47	1.41862
48	0.970951
53	0.353359
Round: 29
2	4.64022
2	0.721928
4	1.17668
5	0.970951
6	0.721928
7	0.650022
8	0.881291
9	0.918296
13	0.836641
14	0.560825
16	0.918296
20	0.836641
22	0.836641
23	1.05298
24	-0
25	0.836641
28	1.44644
29	0.918296
30	1.3466
36	0.353359
Round: 29
3	2.53238
0	1.5494
1	0.650022
11	0.836641
12	0.353359
15	0.468996
26	-0
27	0.56651
32	0.210842
40	-0
Round: 31Round: 30
0	4.37355
3	0.999249
10	1.52924
17	0.9931
18	0.823812
19	1.44745
21	0.823812
31	0.869138
33	0.938315
37	0.554778
49	0.938315
50	0.345117
51	0.345117
52	1.12309
Round: 30
1	4.7363
34	1.18104
35	0.981152
38	0.554778
39	1.46172
41	0.869138
42	0.981152
43	1.07012
44	0.708836
45	1.13574
46	0.993234
47	1.39872
48	0.981152
53	0.345117
Round: 30
2	4.63162
2	0.770629
4	1.2798
5	0.981152
6	0.770629
7	0.637387
8	0.869138
9	0.907166
13	0.823812
14	0.547553
16	0.907166
20	0.869138
22	0.869138
23	1.03317
24	-0
25	0.823812
28	1.50069
29	0.938315
30	1.34857
36	0.345117
Round: 30
3	2.65628
0	1.56474
1	0.834646
11	0.823812
12	0.345117
15	0.458686
26	-0
27	0.554778
32	0.345117
40	-0
Round: 32Round: 31
0	4.4375
3	1.16865
10	1.51643
17	0.973397
18	0.857148
19	1.44043
21	0.857148
31	0.857148
33	1.10962
37	0.625262
49	0.954434
50	0.448864
51	0.33729
52	1.13343
Round: 31
1	4.78891
34	1.1635
35	0.988699
38	0.543564
39	1.46148
41	0.896038
42	0.988699
43	1.11542
44	0.696212
45	1.17144
46	0.988699
47	1.379
48	0.988699
53	0.33729
Round: 31
2	4.6875
2	0.811278
4	1.35434
5	0.988699
6	0.811278
7	0.625262
8	0.857148
9	0.896038
13	0.811278
14	0.534955
16	0.896038
20	0.896038
22	0.896038
23	1.07208
24	-0
25	0.99869
28	1.54162
29	0.954434
30	1.34811
36	0.33729
Round: 31
3	2.7739
0	1.57492
1	0.946686
11	0.811278
12	0.534955
15	0.448864
26	-0
27	0.543564
32	0.33729
40	-0
Round: 33Round: 32
0	4.49894
3	1.26853
10	1.66639
17	0.954506
18	0.884964
19	1.43207
21	0.884964
31	0.845351
33	1.12142
37	0.613619
49	0.967295
50	0.532835
51	0.329846
52	1.14087
Round: 32
1	4.77909
34	1.14631
35	0.99403
38	0.532835
39	1.45898
41	0.918296
42	0.99403
43	1.15202
44	0.684038
45	1.20008
46	0.983376
47	1.35955
48	0.99403
53	0.329846
Round: 32
2	4.74136
2	0.845351
4	1.41087
5	0.99403
6	0.845351
7	0.613619
8	1.02708
9	0.884964
13	0.799049
14	0.522978
16	1.06479
20	0.918296
22	0.918296
23	1.10373
24	-0
25	0.982603
28	1.57262
29	0.967295
30	1.34567
36	0.329846
Round: 32
3	2.82514
0	1.58098
1	1.03043
11	0.799049
12	0.654047
15	0.439497
26	-0
27	0.532835
32	0.329846
40	-0
Round: 34Round: 33
0	4.55805
3	1.26128
10	1.74999
17	0.936379
18	0.908178
19	1.42266
21	0.908178
31	0.833765
33	1.13028
37	0.672295
49	1.13028
50	0.602431
51	0.322757
52	1.14589
Round: 33
1	4.82997
34	1.223
35	1.15623
38	0.522559
39	1.45464
41	0.936667
42	0.997503
43	1.13318
44	0.672295
45	1.223
46	0.977418
47	1.34041
48	0.997503
53	0.322757
Round: 33
2	4.79335
2	0.873981
4	1.45464
5	0.997503
6	0.873981
7	0.602431
8	1.12948
9	0.908178
13	0.787127
14	0.511578
16	1.05037
20	0.936667
22	0.936667
23	1.12948
24	-0
25	1.08631
28	1.59599
29	0.977418
30	1.34163
36	0.322757
Round: 33
3	2.85246
0	1.58373
1	1.09611
11	0.787127
12	0.745218
15	0.430552
26	-0
27	0.522559
32	0.322757
40	-0
Round: 35Round: 34
0	4.615
3	1.25323
10	1.80845
17	0.918974
18	0.927527
19	1.415
21	0.927527
31	0.822404
33	1.13667
37	0.721928
49	1.22802
50	0.660962
51	0.315997
52	1.14888
Round: 34
1	4.87914
34	1.28252
35	1.25323
38	0.512709
39	1.44882
41	0.951763
42	1.15618
43	1.11492
44	0.721928
45	1.24124
46	0.985228
47	1.3216
48	0.999411
53	0.315997
Round: 34
2	4.84357
2	0.898059
4	1.48882
5	0.999411
6	0.898059
7	0.591673
8	1.20568
9	0.898059
13	0.775513
14	0.500712
16	1.15039
20	0.951763
22	0.951763
23	1.15039
24	-0
25	1.16374
28	1.61332
29	0.985228
30	1.49048
36	0.315997
Round: 34
3	2.95813
0	1.58377
1	1.14883
11	0.775513
12	0.818384
15	0.605427
26	-0
27	0.512709
32	0.315997
40	-0
Round: 36Round: 35
0	4.66993
3	1.24454
10	1.79143
17	0.902249
18	0.943602
19	1.4064
21	0.943602
31	0.811278
33	1.14098
37	0.764205
49	1.3005
50	0.710677
51	0.309543
52	1.15019
Round: 35
1	4.92673
34	1.32975
35	1.32501
38	0.503258
39	1.44179
41	0.964079
42	1.25163
43	1.09721
44	0.710677
45	1.25559
46	0.979869
47	1.30317
48	1
53	0.309543
Round: 35
2	4.89215
2	0.918296
4	1.51554
5	1
6	0.918296
7	0.758359
8	1.26517
9	0.887976
13	0.764205
14	0.5934
16	1.22503
20	0.964079
22	0.964079
23	1.16727
24	-0
25	1.22439
28	1.62581
29	0.991076
30	1.57664
36	0.309543
Round: 35
3	3.00353
0	1.58162
1	1.19171
11	0.764205
12	0.878506
15	0.716176
26	-0
27	0.503258
32	0.309543
40	-0
Round: 37Round: 36
0	4.72297
3	1.23535
10	1.77398
17	0.886167
18	0.956889
19	1.39706
21	0.935269
31	0.800392
33	1.23535
37	0.800392
49	1.35691
50	0.753198
51	0.303375
52	1.15006
Round: 36
1	4.91878
34	1.36765
35	1.38075
38	0.494183
39	1.43378
41	0.974025
42	1.3226
43	1.08004
44	0.699772
45	1.2667
46	0.974025
47	1.28512
48	0.999473
53	0.303375
Round: 36
2	4.93918
2	0.935269
4	1.53631
5	0.999473
6	0.935269
7	0.863065
8	1.31267
9	0.909022
13	0.753198
14	0.668913
16	1.28347
20	0.974025
22	0.974025
23	1.18076
24	-0
25	1.273
28	1.63437
29	0.995253
30	1.63883
36	0.303375
Round: 36
3	3.02715
0	1.57766
1	1.22682
11	0.753198
12	0.928609
15	0.801619
26	-0
27	0.494183
32	0.303375
40	-0
Round: 38Round: 37
0	4.77424
3	1.30591
10	1.75624
17	0.870691
18	0.967788
19	1.38712
21	0.949452
31	0.789749
33	1.30591
37	0.831474
49	1.49676
50	0.789749
51	0.297472
52	1.14874
Round: 37
1	4.89241
34	1.39824
35	1.42499
38	0.485461
39	1.42499
41	0.981941
42	1.37796
43	1.06339
44	0.689202
45	1.27508
46	0.967788
47	1.26746
48	0.998001
53	0.297472
Round: 37
2	4.98477
2	0.949452
4	1.55225
5	0.998001
6	0.949452
7	0.943421
8	1.35106
9	0.926819
13	0.742488
14	0.731884
16	1.33027
20	1.12396
22	1.12396
23	1.19141
24	-0
25	1.31243
28	1.63971
29	1.14463
30	1.68587
36	0.297472
Round: 37
3	3.12306
0	1.71171
1	1.25566
11	0.742488
12	0.970745
15	0.870691
26	-0
27	0.485461
32	0.297472
40	0.175565
Round: 39Round: 38
0	4.82386
3	1.36125
10	1.73832
17	0.927848
18	0.976635
19	1.37672
21	0.961237
31	0.77935
33	1.36125
37	0.858231
49	1.53787
50	0.821281
51	0.291818
52	1.1464
Round: 38
1	4.939
34	1.42292
35	1.46048
38	0.477071
39	1.41557
41	0.988111
42	1.42211
43	1.04725
44	0.732067
45	1.28116
46	0.961237
47	1.2502
48	0.995727
53	0.291818
Round: 38
2	5.02899
2	1.09714
4	1.56423
5	0.995727
6	0.941829
7	1.00806
8	1.38226
9	0.941829
13	0.732067
14	0.785152
16	1.3682
20	1.21589
22	1.1288
23	1.19964
24	-0
25	1.34462
28	1.64237
29	1.23603
30	1.72212
36	0.291818
Round: 38
3	3.21502
0	1.78857
1	1.27937
11	0.732067
12	1.00639
